D;Publicações Digitais;http://conarq.gov.br/images/publicacoes_textos/diretrizes_rdc_arq.pdf;Erro
D;Manual de descripción multinivel: propuesta de adaptación de las normas internacionales de descripción archivística;http://www.aefp.org.es/NS/Documentos/NormasDescriptivas/MDM2_2006.pdf;OK
D;Directrizes para a prevenção e controlo de desastres em arquivo;https://www.bertrand.pt/livro/directrizes-para-a-prevencao-e-controlo-de-desastres-em-arquivo/94785 /  https://www.wook.pt/livro/directrizes-para-a-prevencao-e-controlo-de-desastres-em-arquivo/94785;Erro
D;Electronic records: a workbook for archivists;https://www.ica.org/sites/default/files/ICA_Study-16-Electronic-records_EN.pdf / https://www.ica.org/sites/default/files/ICA_Study-16-Electronic-records_PT.pdf;Erro
D;ISAD(G): norma geral internacional de descrição arquivística: adotada pela comissão ad hoc de normas de descrição;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/isad_g_2001.pdf;Erro
D;ISDIAH: norma internacional para descrição de instituições com acervo arquivístico;http://www.academia.org.br/sites/default/files/conteudo/norma_internacional_para_descricao_de_instituicoes_com_acervo_arquivistico.pdf;OK
D;ISAAR (CPF): norma internacional de registro de autoridade arquivística para entidades coletivas, pessoas e famílias;http://conarq.gov.br/images/publicacoes_textos/isaar_cpf.pdf;Erro
D;ISAAR (CPF): norma internacional de registro de autoridade arquivística para entidades coletivas, pessoas e famílias;http://conarq.gov.br/images/publicacoes_textos/isaar_cpf.pdf;Erro
T;ISAD (G): general international standard archival description : adopted by the Committee on Descriptive Standards, Stockholm, Sweden, 19-22 September 1999;https://www.ica.org/sites/default/files/CBPS_2000_Guidelines_ISAD(G)_Second-edition_EN.pdf;OK
T;ISAD (G): Norma geral internacional de descrição arquivística;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/isad_g_2001.pdf;Erro
D;ISAD(G):
Safon Ryngwladol Gyffredinol ar gyfer Disgrifio Archifo;https://www.ica.org/sites/default/files/CBPS_2000_Guidelines_ISAD%28G%29_Second-edition_CY.pdf;OK
D;ISAD(G):
Všeobecný mezinárodní standard
pro archivní popis;https://www.ica.org/sites/default/files/CBPS_2009_Guidelines_ISAD%28G%29_Second-edition_CZ.pdf;OK
D;ISAD(G) - Internationale Grundsätze für die archivische Verzeichnung;https://www.ica.org/sites/default/files/CBPS_2000_Guidelines_ISAD%28G%29_Second-edition_DE.pdf;OK
T;ISAD(G):
Algemene Internationale Norm voor
Archivistisch Beschrijven;https://www.ica.org/sites/default/files/CBPS_2000_Guidelines_ISAD%28G%29_Second-edition_DUTCH.pdf;OK
T;∆ιεθνές Πρότυπο Αρχειακής
Περιγραφής (Γενικό)  archistique;https://www.ica.org/sites/default/files/CBPS_ISAD%28G%29_Second-edition_EL.pdf;OK
D;ISDF: norma internacional para descrição de funções;http://conarq.gov.br/images/publicacoes_textos/ISDF.pdf;Erro
D;ISDF: Norma internacional para descrição de funções;https://www.ica.org/sites/default/files/CBPS_2007_Guidelines_ISDF_First-edition_PT.pdf;OK
D;ISDIAH: norma internacional para descrição de instituições com acervo arquivístico;http://www.academia.org.br/sites/default/files/conteudo/norma_internacional_para_descricao_de_instituicoes_com_acervo_arquivistico.pdf;OK
D;ISSAR (CPF): Norma internacional de registro de autoridade arquivística para entidades coletivas, pessoas e famílias;http://conarq.gov.br/images/publicacoes_textos/isaar_cpf.pdf;Erro
T;Documentos de arquivo electrónicos: manual para arquivistas;http://eprints.rclis.org/10302/1/CBAD205LeitCannas.pdf;OK
T;ISAD(G):
Norme générale et internationale
de description archivistique;https://www.ica.org/sites/default/files/CBPS_2000_Guidelines_ISAD%28G%29_Second-edition_FR.pdf;OK
D;MIĘDZYNARODOWY STANDARD OPISU ARCHIWALNEGO, CZĘŚĆ OGÓLNA;https://www.ica.org/sites/default/files/CBPS_2000_Guidelines_ISAD%28G%29_Second-edition_PL.pdf;OK
D;Mesa Redonda Nacional de Arquivos: Documento final;https://docplayer.com.br/259123-Mesa-redonda-nacional-de-arquivos-documento-final.html;OK
D;Glossário: versão 5.1;http://conarq.arquivonacional.gov.br/images/ctde/Glossario/2009glossario_v5.0_final.pdf;Erro
D;Descrição Arquivística: referências bibliográficas;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/Referencias_descricao.pdf;Erro
D;Glossário de documentos arquivísticos digitais;http://www.conarq.gov.br/images/ctde/Glossario/2014ctdeglossario_v6_public.pdf;Erro
D;Legislação brasileira de arquivos;https://d99edb8a-a-fa05922d-s-sites.googlegroups.com/a/arquivista.org/arquivista/arquivos/Arquivista.org-CONARQ-CTDE-Gloss%C3%A1rio_vers%C3%A3o_5.0.pdf?attachauth=ANoY7cqzcrIXjbiwkUgwEGzVtKlGC6Qs1LO4qLzybjgyBG_SwYOi_-7ncAI5uAEH1tdWN5SCPIumlHgh5lOVxoKEt-9OEWZky_nSxtWS3DM4zQn-0F-rj9_aiaWbTlPQuYgmYvR1kXKkmLGkU9OMFiiqUfocPhLuKsNcn21F3UlTI-66hWCd7LY78ixTEuKGBwBOM5ED_fXmfUj8uQGIZKyfP95lfo8VATfChDYsisrlHU3aDSY-Tw6NNeLK0rRSPtiUVQAavRixmtTneVmUp_aZS258X4_Di3eZR8VDRw3S843cxGtCyK8%3D&attredirects=0;OK
D;Modelo de requisitos para sistemas informatizados de gestão arquivística de documentos: e-ARQ Brasil;http://www.siga.arquivonacional.gov.br/images/publicacoes/e-arq.pdf;OK
D;Normas e recomendações técnicas sobre construção e reforma de arquivos;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/recomendaes_para_construo_de_arquivos.pdf;Erro
D;NOBRADE 1: Norma Brasileira de Descrição Arquivística;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/nobrade.pdf;Erro
D;NOBRADE: Norma Brasileira de Descrição Arquivística;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/nobrade.pdf;Erro
D;Legislação Arquivística;http://conarq.arquivonacional.gov.br/images/coletanea/dez_2017/CONARQ_legarquivos_dezembro_2017_PDF2.pdf;Erro
T;Acesso à informação;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/principios_acesso_arquivos.pdf;Erro
T;Anteprojeto de carta para a preservação do patrimônio arquivístico digital;http://www.conarq.gov.br/images/publicacoes_textos/Carta_preservacao.pdf;Erro
D;Câmara Técnica de Documentos Eletrônicos – CTDE – O que é;http://conarq.gov.br/index.php/documentos-eletronicos-ctde;OK
D;Carta para preservação do patrimônio arquivístico digital: preservar para garantir o acesso;http://www.unesp.br/ccad/mostra_arq_multi.php?arquivo=6962;Erro
D;Diretrizes Gerais para a Construção de Websites de Instituições Arquivísticas;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/Diretrizes_Construcao_websites.pdf;Erro
D;E-arq Brasil: modelo de requisitos para sistemas informatizados de gestão arquivística de documentos;http://www.siga.arquivonacional.gov.br/images/publicacoes/e-arq.pdf;OK
T;Glossário: Versão 4.0;http://conarq.arquivonacional.gov.br/images/ctde/Glossario/2008ctdeglossariov4.pdf;Erro
D;Modelo de requisitos para sistemas informatizados de gestão arquivística de documentos – earq;http://www.siga.arquivonacional.gov.br/images/publicacoes/e-arq.pdf;OK
D;Recomendações para a Produção e o Armazenamento de Documentos de Arquivo;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/recomendaes_para_a_produo.pdf;Erro
D;Recomendações para construção de arquivos;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/recomendaes_para_construo_de_arquivos.pdf;Erro
D;Recomendações para digitalização de documentos arquivísticos;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/Recomendacoes_digitalizacao_completa.pdf;Erro
D;O que é o CONARQ [internet];http://www.arquivonacional.gov.br/br/ultimas-noticias/471-conarq;Erro
D;Projeto Conservação Preventiva em Bibliotecas e Arquivos [internet];http://www.arqsp.org.br/arquivos/oficinas_colecao_como_fazer/cf5.pdf     ;OK
D;Grupo de pesquisa Gestão Eletrônica de Documentos (GED);https://observatoriodedocumentosdigitais.wordpress.com/2018/01/15/observatorio-de-documentos-digitais/;OK
D;Reference model for an Open Archival Information System (OAIS);https://public.ccsds.org/pubs/650x0m2.pdf;OK
T;Acesso à informação no Brasil;https://www.cgu.gov.br/assuntos/transparencia-publica/acesso-a-informacao;OK
D;Electronic documents and record management [internet];https://www.nrscotland.gov.uk/record-keeping/electronic-records-management/electronic-records-management-systems;Erro
D;ISAD (G): General Intemational Standard Archival Description;https://www.ica.org/sites/default/files/CBPS_2000_Guidelines_ISAD%28G%29_Second-edition_EN.pdf;OK
D;A strategic approach to managing business information: part 1 - the Dirks methodology - a users guide;https://pt.scribd.com/document/311638732/The-DIRKS-methodology-a-user-guide;OK
D;Manual Interno de Gestão Documental;http://www.seplag.df.gov.br/wp-conteudo/uploads/2017/10/Manual_de_gestao_de_docs.pdf;OK
D;Manual de comunicação administrativa do Distrito Federal;http://www.seplag.df.gov.br/wp-conteudo/uploads/2017/10/Manual-de-Comunica%C3%A7%C3%A3o-Oficial.pdf;OK
D;Decreto nº 7.520, de 20 de maio de 1983. Dispõe sobre a validade, perante os órgãos e entidades do Distrito Federal, de documentos manuscritos e dá outras providências;http://www.sinj.df.gov.br/SINJ/Norma/10011/Decreto_7520_20_05_1983.html;OK
D;Dictionnaire des archives: de l'archivage aux systèmes d'information;https://unesdoc.unesco.org/ark:/48223/pf0000091373;OK
D;Ley n. 92, del 13 de mayo de 1982. Creación del Sistema Nacional de Archivos.;https://contenidos.culturaypatrimonio.gob.ec/wp-content/uploads/Ley-del-Sistema-Nacional-de-Archivos.pdf;Erro
T;NARA Glossary;https://www.archives.gov/files/records-mgmt/rm-glossary-of-terms.pdf;OK
D;Design criteria standard for electronic records management software applications;http://www.interpares.org/display_file.cfm?doc=dod_50152.pdf;OK
D;Model of requirements for the management of electronic records – MoReq specification;https://ec.europa.eu/idabc/servlets/Doc1faf.pdf?id=16847;Erro
D;SEPIADES: recommendations for cataloguing photographic collections;https://www.ica.org/sites/default/files/WG_2003_PAAG_SEPIADES-Cataloguing-photographic-collections_EN.pdf;OK
T;Código de Catalogação Anglo Americano: AACR2;http://loja.febab.org.br/aacr2.html;OK
D;Arquivo fotográfico: estudo preliminar;https://books.google.com.br/books/about/Arquivo_fotogr%C3%A1fico.html?id=IstQHAAACAAJ&redir_esc=y;OK
D;Cadernos técnicos de conservação fotográfica;http://portais.funarte.gov.br/preservacaofotografica/cadernos-tecnicos;OK
D;O Arquivo-Museu de Literatura Brasileira: um sonho drummodiano;https://www.jstor.org/stable/43803002?seq=1;Erro
D;Fundação Casa de Rui Barbosa [internet];http://www.casaruibarbosa.gov.br/;OK
D;Metodologia de Organização de Arquivos Pessoais: a experiência do CPDOC;https://books.google.com.br/books/about/Metodologia_de_organiza%C3%A7%C3%A3o_de_arquivos.html?id=HSS2GwAACAAJ&redir_esc=y;OK
D;Procedimentos técnicos adotados pelo CPDOC na organização de arquivos privados contemporâneos;https://books.google.com.br/books/about/Procedimentos_t%C3%A9cnicos_adotados_pelo_CP.html?id=kmj2MgEACAAJ&redir_esc=y;OK
D;Antropologia e arquivos [fascículo];http://bibliotecadigital.fgv.br/ojs/index.php/reh/issue/view/303;OK
D;Os Presidentes da República: guia de acervos privados;https://books.google.com.br/books/about/Os_Presidentes_da_Rep%C3%BAblica.html?id=hMULAAAAYAAJ&redir_esc=y;OK
D;Procedimentos técnicos em arquivos privados;https://books.google.com.br/books/about/CPDOC.html?id=ECzyjwEACAAJ&redir_esc=y;OK
D;Tabela de temporalidade de documentos da FGV;https://books.google.com.br/books/about/Tabela_de_temporalidade_de_documentos_da.html?id=wk_qjwEACAAJ&redir_esc=y;OK
T;AVAILABILITY OF RAMP Studies;https://cool.conservation-us.org/byorg/abbey/an/an23/an23-3/an23-305.html;OK
D;Bibliographie International Fondamentale d’Archivistique;https://www.persee.fr/doc/gazar_0016-5522_1980_num_109_1_2744_t1_0150_0000_2;OK
D;La gestion des archives informatiques;https://unesdoc.unesco.org/ark:/48223/pf0000090874_fre;OK
D;Mesa Redonda: acervos arquivísticos;https://ihgb.org.br/pesquisa/hemeroteca/periodicos/item/101825-revista-do-patrim%C3%B4nio-hist%C3%B3rico-e-art%C3%ADstico-nacional.html;OK
D;Notas e recomendações: atendimento ao público;https://www.aphrioclaro.sp.gov.br/;OK
D;Seminário Internacional sobre estratégia para el desarollo de los archivos en el tercer mundo;https://www.persee.fr/doc/gazar_0016-5522_1977_num_97_1_2562_t1_0121_0000_1;OK
T;Archival Acquisition;https://babel.hathitrust.org/cgi/pt?id=mdp.39015011587063&view=1up&seq=9;OK
D;Atas eletrônicas "Los archivos del nuevo milenio em la sociedad de la informacion;https://sede.educacion.gob.es/publiventa/detalle.action?cod=10290C;OK
D;Draft final report;https://www.sec.gov/about/offices/oca/acifr/acifr-dfr-071108.pdf;OK
T;A política nacional de arquivos: a ação do Conselho Nacional de Arquivos;http://www.brapci.inf.br/index.php/res/v/13084;OK
D;Gestão arquivística de documentos eletrônicos;https://pt.scribd.com/document/37174068/Gestao-Arquivistica-de-Documentos-Eletronicos-CONARQ-Por-Claudia-Rocha;OK
T;Arquivos Nacionais de Países de Língua Portuguesa [Internet];http://conarq.arquivonacional.gov.br/links-uteis/387-arquivos-nacionais-de-paises-de-lingua-portuguesa.html;Erro
D;Glossário da Câmara Técnica de Documentos Eletrônicos;http://conarq.arquivonacional.gov.br/images/ctde/Glossario/2016-CTDE-Glossario_V7_public.pdf;Erro
D;Nobrade: Norma brasileira de descrição de arquivos;http://conarq.arquivonacional.gov.br/images/publicacoes_textos/nobrade.pdf;Erro
D;Legislação Arquivística;http://conarq.arquivonacional.gov.br/images/coletanea/dez_2017/CONARQ_legarquivos_dezembro_2017_PDF2.pdf;Erro
T;Dictionary of archival terminology Dictionnaire de terminologie archivistique : english and french with equivalents in dutch, german, italian, russian and spanish;https://www.worldcat.org/title/dictionary-of-archival-terminology-english-and-french-with-equivalents-in-dutch-german-italian-russian-and-spanish-dictionnaire-de-terminologie-archivistique/oclc/123189179#borrow;OK
D;Glossário de Terminologia;http://www.arquivonacional.gov.br/images/pdf/Dicion_Term_Arquiv.pdf;OK
D;ISAAR (CPF): Norme Internationale sur les notices d’autorité archivistiques relatíves aux collectivités, aux personnes et aux familles;https://www.ica.org/sites/default/files/CBPS_Guidelines_ISAAR_Second-edition_FR.pdf;OK
D;Dictionary of archival terminology: english and french with equivalents in dutch, german, italian, russian and spanish;https://unesdoc.unesco.org/ark:/48223/pf0000061646  // https://searchworks.stanford.edu/view/1565307;OK
T;Dictionnaire de terminologie archivistique;https://francearchives.fr/file/4f717e37a1befe4b17f58633cbc6bcf54f8199b4/dictionnaire-de-terminologie-archivistique.pdf;OK
D;Enquête internationale sur les documents informatiques dans les archives des pays en développement;https://unesdoc.unesco.org/ark:/48223/pf0000075667?posInSet=10&queryId=106a3ee6-1787-45f9-9c68-472788298edd;OK
D;Association des Archivistes Français [internet];https://www.archivistes.org/Site-Internet-de-l-AAF;OK
D;Manual de gestão documental das entidades nacionais do sistema indústria: conceitos e práticas;https://www.bdpa.cnptia.embrapa.br/consulta/busca?b=ad&id=871175&biblioteca=vazio&busca=autoria:%22CONFEDERA%C3%87%C3%83O%20NACIONAL%20DA%20IND%C3%9ASTRIA%20(Brasil).%22&qFacets=autoria:%22CONFEDERA%C3%87%C3%83O%20NACIONAL%20DA%20IND%C3%9ASTRIA%20(Brasil).%22&sort=&paginacao=t&paginaAtual=1;OK
D;Guide for managing electronic records from an archival perspective;https://www.ica.org/sites/default/files/ICA%20Study%208%20guide_eng.pdf;OK
D;Ciência da Informação, Biblioteconomia e Arquivologia;http://www.brapci.inf.br/_repositorio/2011/09/pdf_e9d23645f2_0018712.pdf;OK
D;Guia dos arquivos CPDOC;https://www.estantevirtual.com.br/boniek/cpdoc-e-fgv-guia-dos-arquivos-cpdoc-1979-104471518  ///  https://www.amazon.com.br/Guia-Dos-Arquivos-Do-Cpdoc/dp/8522501963;OK
T;Catálogo de manuscritos: série vermelha I [curso];http://www.acad-ciencias.pt/document-uploads/3005718_mv1.pdf;OK
D;Administrative records classification system;https://www2.gov.bc.ca/assets/gov/british-columbians-our-governments/services-policies-for-government/information-management-technology/records-management/arcs/arcs-current.pdf;Erro
D;Como avaliar documento de arquivo;http://www.arqsp.org.br/arquivos/oficinas_colecao_como_fazer/cf1.pdf;OK
D;Rules for Archival Description.;http://www.cdncouncilarchives.ca/RAD/RADComplete_July2008.pdf;OK
